system:index,VH,VH_VV_ratio,VV,angle,date,dewpoint_temperature_2m,latitude,longitude,oil_candidate,orbit_direction,orbit_type,surface_net_solar_radiation,surface_pressure,temperature_2m,total_precipitation,u_component_of_wind_10m,v_component_of_wind_10m,wind_direction_degrees,wind_speed_10m,.geo
4_2_336,-26.333261693639848,1.4815421394762265,-17.774223892780746,44.106258392333984,2016-04-09,272.9813944498698,38.73412218362813,-76.2161298356623,0,0,ASC,5427970.666666667,100734.89469401042,280.2300802866618,0.0018061697768111766,2.7277908325195312,-1.1537152131398518,112.92586221983152,2.9617396271461693,"{""type"":""Point"",""coordinates"":[-76.2161298356623,38.73412218362814]}"
4_2_373,-26.744063457952304,1.8079329039224885,-14.792619460560967,43.820465087890625,2016-04-09,273.68932088216144,38.35543659154401,-76.19548880398496,0,0,ASC,5410975.083333333,100763.31136067708,280.62819226582843,0.0019911860090434295,3.6221186319986978,-0.7242718537648519,101.30762248640112,3.693820935349749,"{""type"":""Point"",""coordinates"":[-76.19548880398497,38.35543659154401]}"
4_2_380,-27.102438986853237,1.7027594284998817,-15.9167751669596,38.92723846435547,2016-04-09,271.19176228841144,37.24284776800184,-76.95327287122218,0,0,ASC,6260671.25,100667.93636067708,281.42824109395343,1.5743203828133545E-4,3.1341629028320312,-0.1402874787648519,92.56289130910983,3.1373010181024554,"{""type"":""Point"",""coordinates"":[-76.95327287122218,37.24284776800184]}"
4_2_436,-24.102283070803267,1.3737961023108602,-17.544294258995826,39.21658706665039,2016-04-09,271.8913065592448,38.643161700373284,-77.21073911659991,0,0,ASC,5667757.75,100440.39469401042,279.71705945332843,0.001136281556083733,2.1142247517903647,-0.9054241975148519,113.18320048632951,2.299943320720848,"{""type"":""Point"",""coordinates"":[-77.21073911659991,38.643161700373284]}"
4_2_440,-26.830033966890667,2.197945447127732,-12.20686983016438,39.95193862915039,2016-04-09,272.9240214029948,38.40277274523318,-77.00935975278905,0,0,ASC,5346296.583333333,100508.22802734375,280.15114148457843,0.0012220849257647732,2.0664952596028647,-0.7938112417856852,111.01348380226442,2.2137160941607763,"{""type"":""Point"",""coordinates"":[-77.00935975278905,38.402772745233186]}"
4_2_474,-30.71984697858289,2.1537844988462913,-14.263194388778665,41.123287200927734,2016-04-09,271.2250467936198,36.90526193383767,-76.45258758358919,0,0,ASC,6558291.166666667,100838.76969401042,281.7081890106201,1.9758290667729975E-4,3.7446365356445312,0.033499956130981445,89.48743893323517,3.7447863799080254,"{""type"":""Point"",""coordinates"":[-76.45258758358919,36.90526193383767]}"
4_2_483,-24.92231961221544,1.7675515492863343,-14.099911044901667,41.32697296142578,2016-04-09,273.3270975748698,37.719484354408394,-76.58245698003657,0,0,ASC,6013484.75,100670.14469401042,281.11110242207843,8.935993822355807E-4,2.2956619262695312,-0.1448040803273519,93.6092794553079,2.300224315453383,"{""type"":""Point"",""coordinates"":[-76.58245698003657,37.719484354408394]}"
5_1_11,-26.71184451513622,0.9082186141109864,-29.411249780740537,34.89006805419922,2016-04-16,277.50347264607746,39.683342527104955,-76.19965432641052,1,0,ASC,6948871.166666667,101771.37548828125,284.61223220825195,7.177392546964256E-8,-0.23758312066396078,-0.04298591613769531,-100.25557865400428,0.24144052727457155,"{""type"":""Point"",""coordinates"":[-76.19965432641052,39.68334252710496]}"
5_1_33,-25.29353772143265,1.11118967189805,-22.76257452809847,35.505332946777344,2016-04-16,277.1432024637858,39.36853550007995,-76.01059248597983,1,0,ASC,7077420.25,102741.70882161458,284.56690343221027,7.177392546964256E-8,-0.7626889149347941,0.02936108907063802,-87.79538400404202,0.7632538598106318,"{""type"":""Point"",""coordinates"":[-76.01059248597983,39.36853550007995]}"
5_1_102,-27.65914999580631,1.0187789889618997,-27.149313340266296,38.9114875793457,2016-04-16,275.05962498982746,38.405178497515976,-75.15427952171069,1,0,ASC,7218461.583333333,102904.29215494792,281.94027582804364,7.177392546964256E-8,-1.6739437977472942,-1.705502192179362,-135.53503155764062,2.3897333670401903,"{""type"":""Point"",""coordinates"":[-75.15427952171069,38.405178497515976]}"
5_1_133,-26.950370004653625,1.1631417183060577,-23.17032359900461,34.9632453918457,2016-04-16,277.13815689086914,39.15744350954389,-76.0593068740037,1,0,ASC,6728499.0,102745.25048828125,284.58627192179364,7.177392546964256E-8,-0.5203793446222941,0.3430411020914714,-56.60658892481249,0.623275107824514,"{""type"":""Point"",""coordinates"":[-76.0593068740037,39.15744350954389]}"
5_1_139,-25.597335868387976,1.0280241011452842,-24.899548405403063,34.07708740234375,2016-04-16,278.00143814086914,39.03327481911461,-76.18847968650985,1,0,ASC,7347074.666666667,102922.41715494792,284.29973220825195,7.177392546964256E-8,-0.29316580295562744,0.2964102427164714,-44.68470423770988,0.41689953227349064,"{""type"":""Point"",""coordinates"":[-76.18847968650985,39.0332748191146]}"
5_1_290,-33.722806181235626,1.4939471646473013,-22.572957718486034,33.33167266845703,2016-04-16,277.3936907450358,38.73392230176207,-76.24842717678327,1,0,ASC,7321324.25,102934.54215494792,284.12085851033527,7.177392546964256E-8,-0.31013357639312744,-0.22519620259602866,-125.98439492699804,0.3832703548020162,"{""type"":""Point"",""coordinates"":[-76.24842717678327,38.73392230176207]}"
5_1_332,-27.01873486440324,1.0600763538266516,-25.487536597596314,35.328392028808594,2016-04-16,277.1432024637858,39.385554391275825,-76.04693847405206,1,0,ASC,7077420.25,102741.70882161458,284.56690343221027,7.177392546964256E-8,-0.7626889149347941,0.02936108907063802,-87.79538400404202,0.7632538598106318,"{""type"":""Point"",""coordinates"":[-76.04693847405206,39.385554391275825]}"
5_2_38,-28.73495540645177,1.8828438736995428,-15.261464749061393,31.478364944458008,2016-04-16,277.8746477762858,38.05463005904797,-76.4054840714764,0,0,ASC,7485443.583333333,102948.25048828125,284.38501866658527,7.177392546964256E-8,-1.0361264149347942,-0.9600187937418619,-132.81652442155064,1.412513374118351,"{""type"":""Point"",""coordinates"":[-76.4054840714764,38.05463005904798]}"
5_2_67,-21.47233949917855,1.3600316036010993,-15.78811804249546,31.852590560913086,2016-04-16,278.10470962524414,38.95302853995239,-76.55506482642006,0,0,ASC,7000590.25,102527.83382161458,284.47152582804364,7.177392546964256E-8,-0.2831967274347941,0.12795321146647134,-65.68571914604964,0.31076101871753575,"{""type"":""Point"",""coordinates"":[-76.55506482642006,38.9530285399524]}"
5_2_88,-25.4569824012415,2.015563508126031,-12.630206043425602,33.61520004272461,2016-04-16,275.87399673461914,37.26195866748024,-75.85615398810167,0,0,ASC,7864307.083333333,102883.95882161458,283.04248936971027,7.177392546964256E-8,-4.355462352434794,-3.378475824991862,-127.80027035376361,5.512182072784904,"{""type"":""Point"",""coordinates"":[-75.85615398810167,37.26195866748024]}"
5_2_207,-29.019467362831417,1.6597735397893136,-17.4839920429838,36.46996307373047,2016-04-16,275.13058853149414,37.867179564337505,-75.49102260561044,0,0,ASC,7197552.25,102882.91715494792,282.71525955200195,7.177392546964256E-8,-2.339267690976461,-2.415259679158529,-135.91568502185447,3.3623879383282502,"{""type"":""Point"",""coordinates"":[-75.49102260561044,37.867179564337505]}"
5_2_260,-26.204001255027677,2.5792301827117563,-10.159621049206729,33.60595703125,2016-04-16,275.87399673461914,37.271444156944106,-75.85993330772948,0,0,ASC,7864307.083333333,102883.95882161458,283.04248936971027,7.177392546964256E-8,-4.355462352434794,-3.378475824991862,-127.80027035376361,5.512182072784904,"{""type"":""Point"",""coordinates"":[-75.85993330772948,37.27144415694411]}"
5_2_327,-19.405657603742814,1.7451010501032773,-11.120076744320544,30.514774322509766,2016-04-16,276.34453709920246,39.43710582583507,-76.93510079070714,0,0,ASC,6856510.333333333,100915.16715494792,284.50017166137695,7.177392546964256E-8,-0.05130382378896078,-0.1655445098876953,-162.78129221336744,0.17331205119473367,"{""type"":""Point"",""coordinates"":[-76.93510079070714,39.43710582583507]}"
5_2_345,-33.69089254145667,1.9430986361908262,-17.338745400749684,35.41877365112305,2016-04-16,275.4957415262858,37.83678411747479,-75.67390991299865,0,0,ASC,7078002.166666667,102881.95882161458,283.17440668741864,7.177392546964256E-8,-2.377109487851461,-2.131202061971029,-131.87787557999403,3.1925963957542454,"{""type"":""Point"",""coordinates"":[-75.67390991299865,37.83678411747479]}"
5_2_456,-18.258851315255097,2.120093158242119,-8.612287268732318,39.57312774658203,2016-04-16,275.1705462137858,38.616331779119285,-75.06989766162748,0,0,ASC,7481992.166666667,102953.25048828125,281.97079340616864,7.177392546964256E-8,-1.8607520659764607,-1.4050057729085286,-127.05551021201119,2.3316173513125946,"{""type"":""Point"",""coordinates"":[-75.06989766162748,38.616331779119285]}"
6_1_11,-28.312559194704882,1.2011448805939275,-23.571310715411144,45.02391815185547,2016-07-02,287.82605234781903,39.683342527104955,-76.19965432641052,1,0,ASC,7500916.583333333,100403.60758463542,295.15652720133465,5.97463543492438E-4,1.8642228444417317,-1.2771131594975789,124.41366425304714,2.2597222917651427,"{""type"":""Point"",""coordinates"":[-76.19965432641052,39.68334252710496]}"
6_1_133,-27.120697846261727,1.1909752223583623,-22.771840536327428,45.16682815551758,2016-07-02,288.99491628011066,39.15744350954389,-76.0593068740037,1,0,ASC,7356767.291666667,101329.94091796875,296.4567387898763,1.0264565078207018E-4,2.755417505900065,-1.8337944746017456,123.64468934745467,3.3098531397783235,"{""type"":""Point"",""coordinates"":[-76.0593068740037,39.15744350954389]}"
6_1_139,-27.461334772237173,0.9704118834827896,-28.298638175862983,44.49664306640625,2016-07-02,289.78251393636066,39.03327481911461,-76.18847968650985,1,0,ASC,8062195.28125,101510.35758463542,296.57701873779297,1.0891314126837415E-4,2.952683130900065,-2.2485893964767456,127.29076060065809,3.711400267479845,"{""type"":""Point"",""coordinates"":[-76.18847968650985,39.0332748191146]}"
6_1_174,-25.372967065554256,1.0276387187927571,-24.69055184623809,44.081146240234375,2016-07-02,290.59761810302734,38.44010665176987,-76.15474780086846,1,0,ASC,7921837.072916667,101552.48258463542,297.03966522216797,3.0201356388914746E-4,2.3635311126708984,-2.308607300122579,134.32648448600938,3.3039290226550873,"{""type"":""Point"",""coordinates"":[-76.15474780086846,38.44010665176987]}"
6_1_187,-28.001601005842033,1.1455616361333802,-24.443556874299645,41.5647087097168,2016-07-02,292.13220469156903,37.63261430195355,-76.51771839296354,1,0,ASC,6997875.666666667,101409.14925130208,297.5482915242513,4.973920791376448E-4,0.8402156829833984,-1.0026990969975789,140.03854198305052,1.308192597842924,"{""type"":""Point"",""coordinates"":[-76.51771839296354,37.63261430195355]}"
6_1_239,-31.723959825703286,1.166711112002716,-27.19092969916741,44.57187271118164,2016-07-02,291.60087331136066,37.95935169625495,-75.94619901488262,1,0,ASC,7904836.947916667,101603.56591796875,297.50524139404297,8.180007291613833E-4,2.407272974650065,-2.007581909497579,129.82693063693478,3.1345411622472783,"{""type"":""Point"",""coordinates"":[-75.94619901488262,37.95935169625495]}"
6_1_250,-27.458290236810313,1.0806470894369562,-25.409118763385337,45.11133575439453,2016-07-02,292.27356211344403,37.71258471480023,-75.77961592134223,1,0,ASC,7753508.010416667,101515.85758463542,297.65050506591797,5.200367994883474E-4,2.486130396525065,-1.8102349042892456,126.05961840168494,3.0753527858170955,"{""type"":""Point"",""coordinates"":[-75.77961592134223,37.71258471480023]}"
6_1_290,-30.12765591802465,1.1628233306402658,-25.909056968641977,43.9481086730957,2016-07-02,290.08337656656903,38.73392230176207,-76.24842717678327,1,0,ASC,7972545.3125,101529.89925130208,296.80789438883465,3.0186237919120157E-4,2.4532527923583984,-2.0565727949142456,129.97325436737745,3.2012405289193238,"{""type"":""Point"",""coordinates"":[-76.24842717678327,38.73392230176207]}"
6_1_313,-32.668429325875806,1.4012221485455352,-23.314239901064617,44.645729064941406,2016-07-02,288.78218841552734,39.38696392935898,-76.22444844690204,1,0,ASC,7934271.114583333,101365.10758463542,296.1198247273763,3.2752528317558927E-4,2.449672063191732,-1.6590304772059123,124.10766210422187,2.958593473507321,"{""type"":""Point"",""coordinates"":[-76.22444844690204,39.38696392935898]}"
6_1_332,-25.24821426725689,0.9682052557435866,-26.077336512562237,45.43628692626953,2016-07-02,289.10461680094403,39.385554391275825,-76.04693847405206,1,0,ASC,7784501.208333333,101307.98258463542,296.28160858154297,9.553655512917203E-5,2.504318873087565,-1.4613986412684123,120.26575600708196,2.8995342741212307,"{""type"":""Point"",""coordinates"":[-76.04693847405206,39.385554391275825]}"
6_1_355,-29.08629749195073,1.1644491359381783,-24.97858995662903,44.563377380371094,2016-07-02,292.49825286865234,37.5492397986249,-75.86663133426741,1,0,ASC,7181837.802083333,101520.77425130208,297.7343266805013,2.2602664458541236E-4,2.491053899129232,-1.6820203860600789,124.02818200564856,3.005751504613887,"{""type"":""Point"",""coordinates"":[-75.86663133426741,37.54923979862491]}"
6_1_398,-39.60939224501335,1.6984849817445022,-23.32042536186032,43.15013122558594,2016-07-02,293.73083750406903,36.94709711009913,-76.04567074652736,1,0,ASC,7097499.333333333,101551.60758463542,297.8766606648763,2.9207479981370926E-4,1.0432593027750652,-0.6034477949142456,120.04618358406674,1.2052133479237526,"{""type"":""Point"",""coordinates"":[-76.04567074652736,36.94709711009913]}"
6_1_438,-30.1033601729075,1.2757724587300276,-23.596182819994404,43.85802459716797,2016-07-02,288.36877695719403,39.38341433265008,-76.39936747439695,1,0,ASC,7584083.458333333,100975.23258463542,295.78795623779297,5.478243607062913E-4,2.216110865275065,-1.6180962324142456,126.13509898654262,2.7439720815896385,"{""type"":""Point"",""coordinates"":[-76.39936747439695,39.38341433265008]}"
6_1_440,-26.400218780613773,1.1915163878474866,-22.15682390093403,41.414459228515625,2016-07-02,292.18510182698566,37.64830399387009,-76.5517764640962,1,0,ASC,6613095.666666667,101351.19091796875,297.47708384195965,5.154051771043555E-4,0.7069962819417318,-0.838880737622579,139.87630600406166,1.0970709341850393,"{""type"":""Point"",""coordinates"":[-76.5517764640962,37.64830399387009]}"
6_1_480,-29.214518503133064,1.2020782535216135,-24.303341664776056,39.44464874267578,2016-07-02,290.90572357177734,38.097455177413615,-77.03824758957788,1,0,ASC,7308437.385416667,101254.77425130208,296.97057342529297,6.019692044982131E-4,0.8549861907958984,-1.1383192141850789,143.08996025433086,1.4236474352291777,"{""type"":""Point"",""coordinates"":[-77.03824758957788,38.09745517741361]}"
6_2_261,-18.254287026107928,1.0472829912323922,-17.430137965505544,40.458351135253906,2016-07-02,293.49865976969403,36.86741557389423,-76.57475483558154,0,0,ASC,6355321.385416667,101435.77425130208,298.14065806070965,2.800141724724388E-4,0.19112714131673178,-0.18580456574757895,134.19099178039124,0.26655753750466776,"{""type"":""Point"",""coordinates"":[-76.57475483558154,36.86741557389423]}"
6_2_263,-24.692664436238232,1.37883787288522,-17.908316069509173,37.93798828125,2016-07-02,292.70455169677734,37.326804626379854,-77.15743608594235,0,0,ASC,6608668.447916667,101349.60758463542,297.7316411336263,6.23295560134333E-4,0.3162085215250651,-0.5667453209559122,150.84120942307985,0.6489900522430891,"{""type"":""Point"",""coordinates"":[-77.15743608594235,37.326804626379854]}"
6_2_331,-22.745797478746837,1.3667386989497021,-16.642389284964494,38.9891357421875,2016-07-02,292.14538828531903,37.555344050084706,-77.00673349392598,0,0,ASC,6529246.041666667,101371.64925130208,297.4210942586263,4.026830149470584E-4,0.5697078704833984,-0.7519259850184122,142.85007107015846,0.9433767776644908,"{""type"":""Point"",""coordinates"":[-77.00673349392598,37.555344050084706]}"
7_1_11,-22.63819213821037,0.9275683276914277,-24.405956372565335,34.899444580078125,2016-07-09,295.89340845743817,39.683342527104955,-76.19965432641052,1,0,ASC,5148852.708333333,99736.31982421875,298.8937282562256,0.0013119110819796258,0.35489654541015625,0.6240030924479166,29.62869271105201,0.717865876977466,"{""type"":""Point"",""coordinates"":[-76.19965432641052,39.68334252710496]}"
7_1_41,-28.24099721877106,1.1334329095256381,-24.916337774761118,40.665645599365234,2016-07-09,296.4967613220215,39.33518587725137,-75.00825585474045,1,0,ASC,5142462.5,100797.40315755208,298.3508408864339,4.607084810335967E-4,-1.6955591837565105,1.0731404622395833,-57.66977232402243,2.006626870476131,"{""type"":""Point"",""coordinates"":[-75.00825585474045,39.33518587725137]}"
7_1_155,-25.66364570466545,1.1344942154422126,-22.621222175788755,39.89996337890625,2016-07-09,296.41782251993817,39.27013844854375,-75.14868522138924,1,0,ASC,5145813.875,100812.48649088542,298.3956813812256,4.080668694873187E-4,-1.7397079467773438,1.25360107421875,-54.224182528152696,2.1443179319687284,"{""type"":""Point"",""coordinates"":[-75.14868522138924,39.27013844854375]}"
7_1_332,-31.71716035661829,1.425601704255963,-22.24826209307306,35.337501525878906,2016-07-09,296.70493189493817,39.385554391275825,-76.04693847405206,1,0,ASC,5284607.552083333,100643.31982421875,299.6994736989339,9.182827839850916E-4,0.5227228800455729,0.9733683268229166,28.236899022335734,1.1048461924562996,"{""type"":""Point"",""coordinates"":[-76.04693847405206,39.385554391275825]}"
